description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,29396,9987
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12918,4491
ATHEROSCLEROSIS W/O MCC,303,15788,3232
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15502,4745
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,22584,7258
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12957,3274
CELLULITIS W/O MCC,603,11523,4774
CHEST PAIN,313,14376,3154
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16047,5523
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18065,6781
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13513,4141
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,10616,5107
DIABETES W CC,638,19749,4820
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17282,4114
G.I. HEMORRHAGE W CC,378,16428,5871
G.I. OBSTRUCTION W CC,389,14205,5276
HEART FAILURE & SHOCK W CC,292,16946,5773
HEART FAILURE & SHOCK W MCC,291,19280,8352
HEART FAILURE & SHOCK W/O CC/MCC,293,14824,4133
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,32003,10776
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14771,4489
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43741,12016
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,37658,14816
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,25141,6538
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12609,3967
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15943,5494
PULMONARY EDEMA & RESPIRATORY FAILURE,189,24608,7347
RED BLOOD CELL DISORDERS W/O MCC,812,13040,4563
RENAL FAILURE W CC,683,15332,5874
RENAL FAILURE W MCC,682,20035,9049
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,19888,8489
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,28122,11837
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,40867,12643
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,30102,11155
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,17491,6155
SIGNS & SYMPTOMS W/O MCC,948,14645,3890
SIMPLE PNEUMONIA & PLEURISY W CC,194,14304,5844
SIMPLE PNEUMONIA & PLEURISY W MCC,193,28672,8396
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17336,4061
SYNCOPE & COLLAPSE,312,16380,4114
TRANSIENT ISCHEMIA,069,13098,4194
