description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16240,8848
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,23988,11883
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,9467,4832
ATHEROSCLEROSIS W/O MCC,303,9078,3726
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,11731,6724
BRONCHITIS & ASTHMA W CC/MCC,202,13938,5422
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12940,5448
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18960,8740
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8241,3714
CELLULITIS W MCC,602,26632,9603
CELLULITIS W/O MCC,603,11943,5594
CHEST PAIN,313,8514,3512
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13754,6224
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16107,7579
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9820,4648
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,14550,6924
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,10271,5488
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,13450,5768
DIABETES W CC,638,16119,5240
DYSEQUILIBRIUM,149,8693,4067
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,11220,7387
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9746,4639
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,11362,7262
G.I. HEMORRHAGE W CC,378,14962,6500
G.I. HEMORRHAGE W MCC,377,27881,11063
G.I. HEMORRHAGE W/O CC/MCC,379,8229,4459
G.I. OBSTRUCTION W CC,389,11669,5978
G.I. OBSTRUCTION W/O CC/MCC,390,7479,4416
HEART FAILURE & SHOCK W CC,292,15161,6773
HEART FAILURE & SHOCK W MCC,291,20451,9602
HEART FAILURE & SHOCK W/O CC/MCC,293,10340,4518
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,18747,11641
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,69832,34625
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16887,7769
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,33474,12941
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17483,5339
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20358,8175
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12114,5073
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,39719,19670
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,22644,13888
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,38785,16990
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,95353,40517
MEDICAL BACK PROBLEMS W/O MCC,552,10494,5302
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,15694,7013
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9725,4396
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,9228,5839
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,21385,11300
OTHER VASCULAR PROCEDURES W CC,253,27543,15706
OTHER VASCULAR PROCEDURES W MCC,252,54460,20502
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,14802,10376
PERIPHERAL VASCULAR DISORDERS W CC,300,12517,6174
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,9468,4159
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,32824,16306
PULMONARY EDEMA & RESPIRATORY FAILURE,189,24442,9894
RED BLOOD CELL DISORDERS W/O MCC,812,9605,5192
RENAL FAILURE W CC,683,17774,6598
RENAL FAILURE W MCC,682,29598,11021
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,22925,9109
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,28166,13156
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,49124,16224
SEIZURES W/O MCC,101,8644,4832
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,116428,43675
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28254,12520
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15172,7398
SIGNS & SYMPTOMS W/O MCC,948,11364,4397
SIMPLE PNEUMONIA & PLEURISY W CC,194,13031,6420
SIMPLE PNEUMONIA & PLEURISY W MCC,193,24282,9500
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12806,4585
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,31634,24785
SYNCOPE & COLLAPSE,312,9005,4604
TRANSIENT ISCHEMIA,069,9445,4770
