description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7581,3429
CELLULITIS W/O MCC,603,11395,4993
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10392,6933
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7396,3985
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7668,4157
HEART FAILURE & SHOCK W CC,292,9343,5674
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9975,4734
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,5588,3976
RED BLOOD CELL DISORDERS W/O MCC,812,7559,4730
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,17897,11352
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,8358,6316
SIMPLE PNEUMONIA & PLEURISY W CC,194,12971,5851
SIMPLE PNEUMONIA & PLEURISY W MCC,193,18305,8486
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9302,4244
