description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27890,7649
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,30994,12089
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,17026,4782
BRONCHITIS & ASTHMA W CC/MCC,202,16305,5004
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14467,4890
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,33346,9230
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8999,3535
CELLULITIS W MCC,602,17186,7999
CELLULITIS W/O MCC,603,12920,5014
CERVICAL SPINAL FUSION W/O CC/MCC,473,42506,12286
CHEST PAIN,313,14276,3890
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15681,6151
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,24091,6969
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15256,4753
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,24590,6295
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,11774,7073
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,12146,5510
DIABETES W CC,638,13015,4716
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,25858,6743
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13146,4470
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,22475,5792
FRACTURES OF HIP & PELVIS W/O MCC,536,8009,3938
G.I. HEMORRHAGE W CC,378,18560,5919
G.I. HEMORRHAGE W MCC,377,38891,10000
G.I. HEMORRHAGE W/O CC/MCC,379,13897,4155
G.I. OBSTRUCTION W CC,389,10462,5165
HEART FAILURE & SHOCK W CC,292,17805,6109
HEART FAILURE & SHOCK W MCC,291,26399,8518
HEART FAILURE & SHOCK W/O CC/MCC,293,12258,4888
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,34010,10519
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,45471,21560
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,26007,8656
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,18464,6746
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,24856,9741
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15450,4766
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,15002,7025
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15034,4586
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,85532,20562
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19751,7175
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,37775,12106
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,51467,14996
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,68940,28773
MEDICAL BACK PROBLEMS W/O MCC,552,11607,4729
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26558,6661
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12849,4051
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,21406,5606
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30238,13284
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15644,5777
OTHER VASCULAR PROCEDURES W CC,253,53702,14842
OTHER VASCULAR PROCEDURES W MCC,252,42841,18078
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,36094,10181
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,45540,12594
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,47005,10136
PERIPHERAL VASCULAR DISORDERS W CC,300,14986,5740
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,9567,3753
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,47232,15161
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,36490,11543
