description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,34140,7012
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,57423,11876
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,30998,4885
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,20573,3955
ATHEROSCLEROSIS W/O MCC,303,22518,5381
BRONCHITIS & ASTHMA W CC/MCC,202,23571,5888
BRONCHITIS & ASTHMA W/O CC/MCC,203,19601,4342
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,26164,5085
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,36055,7574
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18021,3683
CELLULITIS W MCC,602,35747,9056
CELLULITIS W/O MCC,603,22778,5134
CERVICAL SPINAL FUSION W/O CC/MCC,473,83821,13065
CHEST PAIN,313,22519,3617
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,29657,5821
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,33413,7573
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,22784,4513
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,55669,12646
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,37393,7066
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,24418,5633
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,29116,6036
DIABETES W CC,638,24159,5159
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,38640,6112
DYSEQUILIBRIUM,149,27076,4537
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,36591,6991
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,24928,4711
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,27179,7543
FRACTURES OF HIP & PELVIS W/O MCC,536,24728,4492
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,22474,4224
G.I. HEMORRHAGE W CC,378,29196,6212
G.I. HEMORRHAGE W MCC,377,48816,10584
G.I. HEMORRHAGE W/O CC/MCC,379,22213,4330
G.I. OBSTRUCTION W CC,389,32966,5544
G.I. OBSTRUCTION W/O CC/MCC,390,22321,4038
HEART FAILURE & SHOCK W CC,292,29600,6194
HEART FAILURE & SHOCK W MCC,291,43910,9063
HEART FAILURE & SHOCK W/O CC/MCC,293,20305,4121
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,58736,11476
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,78375,18292
HYPERTENSION W/O MCC,305,25997,4535
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,144745,35453
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,44637,7421
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,62820,11959
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,36830,4967
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,37257,7350
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,25202,4874
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,53207,10934
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,40638,6894
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,114530,23796
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,35468,7711
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,94671,19748
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,64266,13367
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,64349,17224
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,133479,34750
MEDICAL BACK PROBLEMS W/O MCC,552,27451,5188
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,27477,6771
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21199,4156
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,32067,6856
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,55641,11316
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,27926,6826
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,27624,5926
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,42966,9679
OTHER VASCULAR PROCEDURES W CC,253,72086,14581
OTHER VASCULAR PROCEDURES W MCC,252,77247,18554
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,61491,10158
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,96675,19798
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,67675,13000
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,70366,10735
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,73702,17917
PERIPHERAL VASCULAR DISORDERS W CC,300,27784,5896
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,19697,4030
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,84221,16132
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,58486,12336
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,45065,8995
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,24203,4130
PSYCHOSES,885,21425,5598
PULMONARY EDEMA & RESPIRATORY FAILURE,189,38044,7818
PULMONARY EMBOLISM W/O MCC,176,42302,6644
RED BLOOD CELL DISORDERS W MCC,811,27973,7686
RED BLOOD CELL DISORDERS W/O MCC,812,24342,5001
RENAL FAILURE W CC,683,29048,6142
RENAL FAILURE W MCC,682,42895,9870
RENAL FAILURE W/O CC/MCC,684,23559,3953
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,42317,8647
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,54952,12699
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,159786,38218
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,82098,15319
SEIZURES W/O MCC,101,28504,4642
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,169019,34931
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,63184,12292
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,36143,7476
SIGNS & SYMPTOMS W/O MCC,948,24115,5024
SIMPLE PNEUMONIA & PLEURISY W CC,194,30287,6039
