description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,13044,6589
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,14124,9751
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,16515,6212
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10093,5005
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,15248,6938
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7497,3205
CELLULITIS W/O MCC,603,12849,4716
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15950,6420
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,16566,6282
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,13708,5083
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11689,4036
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,17948,5710
G.I. HEMORRHAGE W CC,378,12599,5679
G.I. HEMORRHAGE W MCC,377,26309,8960
G.I. OBSTRUCTION W/O CC/MCC,390,11306,3584
HEART FAILURE & SHOCK W CC,292,12285,6004
HEART FAILURE & SHOCK W MCC,291,15063,7947
HEART FAILURE & SHOCK W/O CC/MCC,293,10330,3852
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,32798,10142
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19417,5833
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,23202,9866
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8397,4352
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,60472,18748
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,30974,11938
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,42379,14356
MEDICAL BACK PROBLEMS W/O MCC,552,14088,4541
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10700,3888
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,11691,5589
OTHER VASCULAR PROCEDURES W CC,253,90344,23501
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,49621,17815
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,32766,11046
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,34722,9944
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,27685,14153
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,24848,11435
PULMONARY EDEMA & RESPIRATORY FAILURE,189,15794,7182
PULMONARY EMBOLISM W/O MCC,176,12947,6261
RENAL FAILURE W CC,683,13413,5505
RENAL FAILURE W MCC,682,30234,9615
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,34534,12737
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29153,10173
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,13702,6035
SIGNS & SYMPTOMS W/O MCC,948,10739,3857
SIMPLE PNEUMONIA & PLEURISY W CC,194,11111,5559
SIMPLE PNEUMONIA & PLEURISY W MCC,193,15873,7689
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,67446,21502
SYNCOPE & COLLAPSE,312,9964,4025
