city,avgCoveredCharges,averagePayments
ADA,22660,10883
ALTUS,23921,10893
ARDMORE,35104,11858
BARTLESVILLE,20523,10042
BLACKWELL,19600,12460
CHICKASHA,22304,11824
CLAREMORE,35559,11571
CLINTON,21556,11733
DUNCAN,24384,9968
DURANT,58335,11961
ELK CITY,33088,9588
ENID,56251,12004
FREDERICK,11505,11908
HOBART,12598,11616
HOLLIS,10701,11547
LAWTON,39351,12214
MCALESTER,23339,10027
MIAMI,26517,10575
MIDWEST CITY,96863,10995
MUSKOGEE,28244,13740
NORMAN,52870,10700
OKLAHOMA CITY,52404,12821
PAULS VALLEY,16298,10684
PONCA CITY,31843,10691
PURCELL,8747,11421
SALLISAW,8455,11845
SAYRE,11306,9074
SHAWNEE,22533,10902
STILLWATER,23691,10312
STILWELL,6921,10707
TAHLEQUAH,20386,10431
TULSA,44205,12758
WOODWARD,37300,11731
YUKON,57155,11830
