city,avgCoveredCharges,averagePayments
ADA,13361,6663
ALTUS,14746,6539
ARDMORE,15558,6963
BARTLESVILLE,15034,6487
CHICKASHA,14906,7341
CLAREMORE,26443,6649
CLINTON,17631,6672
DUNCAN,17660,6437
DURANT,35486,7201
ENID,33573,6660
HOBART,7980,7079
HOLLIS,7589,7004
LAWTON,19018,6925
MCALESTER,16624,6182
MIAMI,17871,6370
MIDWEST CITY,43522,6654
MUSKOGEE,22043,6649
NORMAN,26477,6308
OKLAHOMA CITY,31165,7845
OWASSO,20766,5754
PAULS VALLEY,13314,6323
PONCA CITY,19278,6440
PURCELL,7743,7158
SALLISAW,6263,6780
SHAWNEE,14457,6830
STILLWATER,14983,6400
TAHLEQUAH,11032,6382
TULSA,22409,7051
WOODWARD,19841,7544
YUKON,34369,6599
