city,avgCoveredCharges,averagePayments
ADA,7281,3304
ALTUS,9360,3316
ANTLERS,5654,3566
ARDMORE,12370,3624
BARTLESVILLE,7974,3144
CLAREMORE,15144,3463
DUNCAN,9884,3170
DURANT,25577,3653
ENID,16288,3544
GROVE,7003,3246
IDABEL,5072,3448
LAWTON,8731,3328
MCALESTER,11384,3385
MIAMI,8468,3191
MIDWEST CITY,19029,3151
MUSKOGEE,14153,3398
NORMAN,15988,3459
OKLAHOMA CITY,12005,3734
PONCA CITY,10494,4161
POTEAU,7482,3302
PURCELL,3884,3542
SHAWNEE,7449,3420
STILWELL,3603,3440
TAHLEQUAH,8808,3271
TULSA,11424,3888
VINITA,5855,3379
WOODWARD,9859,3409
