city,avgCoveredCharges,averagePayments
ADA,24345,13163
ALTUS,34314,12722
ARDMORE,35670,12940
BARTLESVILLE,35319,11664
BROKEN ARROW,37761,9103
CHICKASHA,54767,13756
CLAREMORE,56721,12866
CUSHING,39445,16967
DUNCAN,59116,12685
DURANT,93720,13474
ELK CITY,67288,12470
ENID,50923,11773
GROVE,43768,11884
HOBART,45913,14807
LAWTON,54476,12995
MCALESTER,42442,11685
MIAMI,34487,12494
MIDWEST CITY,77339,12054
MUSKOGEE,27847,12510
NORMAN,62647,12092
OKLAHOMA CITY,42413,12776
OWASSO,37064,10918
PONCA CITY,47606,12835
PRYOR,33065,13845
SHAWNEE,31522,12811
STILLWATER,30035,12468
STILWELL,39314,12326
TAHLEQUAH,26832,11687
TULSA,37239,12982
WOODWARD,83838,13691
YUKON,84784,12328
