description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,49187,10591
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,23594,5227
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,16781,3556
CELLULITIS W/O MCC,603,18144,5410
CHEST PAIN,313,27886,4918
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24346,5853
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29736,6938
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18152,4727
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,38391,6680
DIABETES W CC,638,25936,4972
DYSEQUILIBRIUM,149,20018,3981
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,25139,7198
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20706,5128
G.I. HEMORRHAGE W CC,378,28342,6398
G.I. OBSTRUCTION W CC,389,21048,5389
HEART FAILURE & SHOCK W CC,292,29436,6662
HEART FAILURE & SHOCK W MCC,291,34050,8902
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,55738,13631
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,99777,32296
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,29845,8402
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,47119,11638
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,27890,7518
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,19129,4740
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,68224,19072
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,111853,30234
MEDICAL BACK PROBLEMS W/O MCC,552,21733,6398
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26691,7105
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16319,4197
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,58940,14949
PERIPHERAL VASCULAR DISORDERS W CC,300,27153,6321
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13356,4482
PULMONARY EDEMA & RESPIRATORY FAILURE,189,38233,7981
RED BLOOD CELL DISORDERS W/O MCC,812,17741,5665
RENAL FAILURE W CC,683,26079,5919
RENAL FAILURE W MCC,682,25667,9433
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,49837,13055
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,57045,14138
SEIZURES W/O MCC,101,17210,4643
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,44360,11664
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,28817,7195
SIMPLE PNEUMONIA & PLEURISY W CC,194,25106,6192
SIMPLE PNEUMONIA & PLEURISY W MCC,193,42520,9773
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14516,4423
SYNCOPE & COLLAPSE,312,22566,4438
TRANSIENT ISCHEMIA,069,31537,6328
