description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,14879,5830
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,21818,9033
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,11082,5096
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,6698,4068
ATHEROSCLEROSIS W/O MCC,303,11322,3844
BRONCHITIS & ASTHMA W CC/MCC,202,9646,5070
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10394,4876
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,16581,7234
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12932,3430
CELLULITIS W/O MCC,603,11322,4866
CHEST PAIN,313,11589,3564
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10800,5728
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,13091,7193
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8768,4609
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,11973,5183
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,17630,6969
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13416,4607
G.I. HEMORRHAGE W CC,378,15710,6138
HEART FAILURE & SHOCK W CC,292,16128,6061
HEART FAILURE & SHOCK W MCC,291,22949,10752
HEART FAILURE & SHOCK W/O CC/MCC,293,11236,4665
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,27135,10967
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17038,7147
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12354,4717
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,15820,7568
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,38517,13851
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,35274,14882
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,63017,29293
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,15468,7151
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10722,4124
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,28556,9847
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,16083,7110
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,25440,10527
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,10012,4174
PSYCHOSES,885,12517,6050
PULMONARY EDEMA & RESPIRATORY FAILURE,189,17156,8177
RENAL FAILURE W CC,683,14100,6099
RENAL FAILURE W MCC,682,26994,11122
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,16820,7995
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,31537,11982
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,45990,14612
SEIZURES W/O MCC,101,12612,4591
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,33336,12001
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,17643,6726
SIMPLE PNEUMONIA & PLEURISY W CC,194,12422,6052
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22702,9014
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,8712,4704
SYNCOPE & COLLAPSE,312,13069,4458
TRANSIENT ISCHEMIA,069,13277,4851
