description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,50042,13271
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,15791,4940
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,31412,7974
BRONCHITIS & ASTHMA W CC/MCC,202,27386,6718
BRONCHITIS & ASTHMA W/O CC/MCC,203,12236,4638
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,23764,6716
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,34208,9395
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15880,4596
CELLULITIS W/O MCC,603,20927,6534
CHEST PAIN,313,19261,4255
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,27294,7764
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,35300,9410
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,23859,5498
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,69798,17114
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,45184,8512
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,26574,6568
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,25171,7310
DIABETES W CC,638,17828,6555
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,29593,7682
DYSEQUILIBRIUM,149,19315,5167
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,37454,9275
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21694,5761
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,34804,7769
FRACTURES OF HIP & PELVIS W/O MCC,536,18451,5484
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,17017,5252
G.I. HEMORRHAGE W CC,378,27020,7938
G.I. HEMORRHAGE W MCC,377,60450,14065
G.I. HEMORRHAGE W/O CC/MCC,379,20059,5981
G.I. OBSTRUCTION W CC,389,28409,7149
G.I. OBSTRUCTION W/O CC/MCC,390,25253,4857
HEART FAILURE & SHOCK W CC,292,29212,8069
HEART FAILURE & SHOCK W MCC,291,49272,12170
HEART FAILURE & SHOCK W/O CC/MCC,293,22082,5470
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,52295,13984
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,70716,22753
HYPERTENSION W/O MCC,305,17533,4947
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,142076,42390
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,32732,8874
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,39281,14087
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,22982,6203
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,29373,9343
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22166,5970
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,50841,13621
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,79002,23995
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,35452,10177
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,46251,15349
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,61897,19876
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,187034,41516
MEDICAL BACK PROBLEMS W/O MCC,552,25926,6092
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,28038,8661
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21255,5540
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,21132,6947
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,46953,14026
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,37193,7579
