description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,47403,7360
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,77095,11111
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,39634,5225
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,35312,4191
ATHEROSCLEROSIS W/O MCC,303,35714,3868
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,51533,7290
BRONCHITIS & ASTHMA W CC/MCC,202,34102,5253
BRONCHITIS & ASTHMA W/O CC/MCC,203,29204,4737
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,39311,5446
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,56398,8227
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,30992,3605
CELLULITIS W MCC,602,48077,8666
CELLULITIS W/O MCC,603,29826,5066
CERVICAL SPINAL FUSION W/O CC/MCC,473,98443,15007
CHEST PAIN,313,35280,3488
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,42129,5993
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,52837,7326
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,34692,4457
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,55120,7156
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,36414,5323
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,35028,5547
DIABETES W CC,638,31610,5195
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,49140,6120
DYSEQUILIBRIUM,149,32491,4030
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,47910,7622
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,38909,4386
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,59832,6196
FRACTURES OF HIP & PELVIS W/O MCC,536,22964,4379
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,38714,4359
G.I. HEMORRHAGE W CC,378,47246,6605
G.I. HEMORRHAGE W MCC,377,72745,10676
G.I. HEMORRHAGE W/O CC/MCC,379,37112,4269
G.I. OBSTRUCTION W CC,389,41709,5630
G.I. OBSTRUCTION W/O CC/MCC,390,27773,3878
HEART FAILURE & SHOCK W CC,292,41992,6417
HEART FAILURE & SHOCK W MCC,291,59544,9534
HEART FAILURE & SHOCK W/O CC/MCC,293,35679,4169
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,74860,11288
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,105318,17857
HYPERTENSION W/O MCC,305,29097,3854
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,186724,31856
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,47932,7429
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,50453,10963
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,34770,5476
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,49703,7258
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,34053,4657
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,82284,10458
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,58298,7830
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,144365,18777
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,147472,21030
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,85939,14054
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,117082,16423
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,191008,35066
MEDICAL BACK PROBLEMS W/O MCC,552,32359,4832
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,39084,6886
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,29766,4359
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,28494,5802
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,86014,11820
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,46350,6051
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,37820,5976
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,65265,9494
OTHER VASCULAR PROCEDURES W CC,253,112412,15756
OTHER VASCULAR PROCEDURES W MCC,252,105800,18189
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,56448,11033
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,112962,19682
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,93040,12988
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,84708,10798
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,105835,12712
PERIPHERAL VASCULAR DISORDERS W CC,300,53242,5767
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,28354,4025
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,103726,15446
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,85867,12800
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,47646,8730
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,23521,3846
PULMONARY EDEMA & RESPIRATORY FAILURE,189,57412,7793
PULMONARY EMBOLISM W/O MCC,176,58700,6677
RED BLOOD CELL DISORDERS W MCC,811,44767,7636
RED BLOOD CELL DISORDERS W/O MCC,812,31448,4841
RENAL FAILURE W CC,683,41786,6163
RENAL FAILURE W MCC,682,63609,10662
RENAL FAILURE W/O CC/MCC,684,26443,3949
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,73408,8804
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,67351,11861
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,166954,29294
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,93642,13776
SEIZURES W/O MCC,101,32849,5028
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,183831,38870
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,77576,11885
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,46385,7679
SIGNS & SYMPTOMS W/O MCC,948,30537,4051
SIMPLE PNEUMONIA & PLEURISY W CC,194,43594,5965
SIMPLE PNEUMONIA & PLEURISY W MCC,193,65350,8845
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,30827,4717
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,175870,26427
SYNCOPE & COLLAPSE,312,36424,4481
TRANSIENT ISCHEMIA,069,33159,4914
