description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22973,7116
CELLULITIS W/O MCC,603,24995,7108
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,27348,8260
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,31786,10056
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,25049,6126
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21425,6131
G.I. OBSTRUCTION W/O CC/MCC,390,20704,5404
HEART FAILURE & SHOCK W CC,292,21568,8681
HEART FAILURE & SHOCK W/O CC/MCC,293,15336,5815
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,23464,6604
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17270,5775
PERIPHERAL VASCULAR DISORDERS W CC,300,23614,8295
PULMONARY EMBOLISM W/O MCC,176,31973,9084
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,56316,18020
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24203,9840
SIMPLE PNEUMONIA & PLEURISY W CC,194,32182,9990
SIMPLE PNEUMONIA & PLEURISY W MCC,193,56434,15687
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,32174,6021
