description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,15323,7949
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,24272,11121
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12102,4710
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11727,5010
ATHEROSCLEROSIS W/O MCC,303,7392,3570
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,11496,5737
BRONCHITIS & ASTHMA W CC/MCC,202,10534,4962
BRONCHITIS & ASTHMA W/O CC/MCC,203,7349,3577
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9693,4970
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,13358,7233
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7466,3461
CELLULITIS W MCC,602,15744,8570
CELLULITIS W/O MCC,603,10103,4992
CERVICAL SPINAL FUSION W/O CC/MCC,473,24138,12016
CHEST PAIN,313,7920,3360
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11761,5749
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15434,6873
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9502,4418
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,26611,12178
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19705,6877
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,10258,6260
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,12018,5375
DIABETES W CC,638,10124,5319
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,12754,6701
DYSEQUILIBRIUM,149,8502,3834
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,17386,7089
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9891,4450
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,13721,6143
FRACTURES OF HIP & PELVIS W/O MCC,536,8756,4086
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,9939,4187
G.I. HEMORRHAGE W CC,378,12776,6202
G.I. HEMORRHAGE W MCC,377,20093,10710
G.I. HEMORRHAGE W/O CC/MCC,379,7361,4187
G.I. OBSTRUCTION W CC,389,16471,6150
G.I. OBSTRUCTION W/O CC/MCC,390,11235,3958
HEART FAILURE & SHOCK W CC,292,10842,6015
HEART FAILURE & SHOCK W MCC,291,17764,8889
HEART FAILURE & SHOCK W/O CC/MCC,293,8215,4049
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,26981,10858
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,41704,16938
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,22585,8842
HYPERTENSION W/O MCC,305,7493,3760
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,65348,29818
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15905,6664
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,24118,10568
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,13170,4853
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,13525,6991
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10007,4773
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,24888,9986
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,22036,7512
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,58380,18318
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,15448,7657
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,46670,18869
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,29354,13170
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,45258,16838
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,74400,35782
MEDICAL BACK PROBLEMS W/O MCC,552,11531,5047
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,15920,7318
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8769,4226
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,11072,5438
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,28146,12315
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,11933,5828
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,12618,5765
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,18498,8868
OTHER VASCULAR PROCEDURES W CC,253,40281,14782
OTHER VASCULAR PROCEDURES W MCC,252,52511,19763
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,20470,10444
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,56462,23166
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,48839,12885
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,35545,12005
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,43995,11466
PERIPHERAL VASCULAR DISORDERS W CC,300,11448,5534
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,8297,4104
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,40241,14715
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,34133,11761
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,23588,9044
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,8681,3837
PSYCHOSES,885,8718,5239
PULMONARY EDEMA & RESPIRATORY FAILURE,189,17683,7769
PULMONARY EMBOLISM W/O MCC,176,10546,5971
RED BLOOD CELL DISORDERS W MCC,811,17184,7442
RED BLOOD CELL DISORDERS W/O MCC,812,11265,4849
RENAL FAILURE W CC,683,11704,5999
RENAL FAILURE W MCC,682,22914,9802
RENAL FAILURE W/O CC/MCC,684,7725,3869
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,17350,9179
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,23419,11698
