description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,35261,9650
ATHEROSCLEROSIS W/O MCC,303,13888,3335
BRONCHITIS & ASTHMA W CC/MCC,202,19761,4819
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18371,4690
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28507,7058
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14670,3327
CELLULITIS W/O MCC,603,19880,5087
CERVICAL SPINAL FUSION W/O CC/MCC,473,31814,11612
CHEST PAIN,313,15939,3145
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21402,5523
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25147,6774
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17667,4151
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,34832,6077
DIABETES W CC,638,15361,4632
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,23422,5771
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20259,4238
FRACTURES OF HIP & PELVIS W/O MCC,536,15946,3856
G.I. HEMORRHAGE W CC,378,24670,5962
G.I. HEMORRHAGE W MCC,377,35712,10034
G.I. HEMORRHAGE W/O CC/MCC,379,22921,4739
G.I. OBSTRUCTION W CC,389,21929,5215
HEART FAILURE & SHOCK W CC,292,25203,5828
HEART FAILURE & SHOCK W MCC,291,37406,8835
HEART FAILURE & SHOCK W/O CC/MCC,293,20557,3920
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,44730,10776
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,64439,17046
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20161,6642
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,31821,6624
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20359,4456
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,32998,7399
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,48188,11832
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,71500,14637
MEDICAL BACK PROBLEMS W/O MCC,552,19302,4752
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,23121,6443
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17298,3897
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,26294,7280
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,60972,11263
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,9978,3784
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,35854,8726
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13175,3569
PULMONARY EDEMA & RESPIRATORY FAILURE,189,32366,7359
PULMONARY EMBOLISM W/O MCC,176,21975,6992
RED BLOOD CELL DISORDERS W/O MCC,812,15677,4551
RENAL FAILURE W CC,683,20091,5803
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,31323,7539
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,49243,11416
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,52754,13710
SEIZURES W/O MCC,101,16919,4358
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,43276,10584
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23943,6562
SIGNS & SYMPTOMS W/O MCC,948,19871,3927
SIMPLE PNEUMONIA & PLEURISY W CC,194,25055,5926
SIMPLE PNEUMONIA & PLEURISY W MCC,193,37995,8893
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,21066,4059
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,58799,21350
SYNCOPE & COLLAPSE,312,17818,4102
TRANSIENT ISCHEMIA,069,20437,4826
