city,avgCoveredCharges,averagePayments
AIKEN,28158,10234
ANDERSON,59051,10434
BAMBERG,8543,10720
BARNWELL,13848,12487
BEAUFORT,36171,12226
CAMDEN,28964,8554
CHARLESTON,39974,10206
CHESTER,18012,8267
CLINTON,28393,9420
COLUMBIA,50540,12503
CONWAY,28970,9645
DILLON,20113,8470
EASLEY,48172,13903
FLORENCE,42399,9364
GAFFNEY,32032,8288
GEORGETOWN,19820,9143
GREENVILLE,39782,10055
GREENWOOD,40091,12075
GREER,21668,9890
HARDEEVILLE,19617,8358
HARTSVILLE,29988,9119
HILTON HEAD ISL,28017,10730
LANCASTER,62742,8517
LORIS,26838,9122
MANNING,22402,9577
MOUNT PLEASANT,51362,9649
MULLINS,37742,8974
MURRELLS INLET,26566,8091
MYRTLE BEACH,42993,8406
NEWBERRY,18316,9499
ORANGEBURG,37140,10247
ROCK HILL,30491,9133
SENECA,26845,8424
SIMPSONVILLE,18530,7683
SPARTANBURG,34214,9443
SUMTER,22772,9258
UNION,25554,8313
WALTERBORO,35277,8945
WEST COLUMBIA,45343,8897
