city,avgCoveredCharges,averagePayments
AIKEN,42575,13319
ANDERSON,80148,14436
BEAUFORT,29474,12523
CAMDEN,51679,12359
CHARLESTON,46603,16405
COLUMBIA,60049,15743
CONWAY,39771,12700
EASLEY,60625,12644
FLORENCE,72479,13586
GAFFNEY,48766,11102
GEORGETOWN,42824,13815
GREENVILLE,45567,14769
GREENWOOD,58922,18002
LANCASTER,82463,12171
LORIS,34634,11521
MANNING,21208,11720
MURRELLS INLET,37372,10530
MYRTLE BEACH,73116,11532
ORANGEBURG,43997,13030
ROCK HILL,43025,12615
SENECA,42909,11881
SIMPSONVILLE,28176,10757
SPARTANBURG,47086,13214
SUMTER,39331,13565
WALTERBORO,60635,15162
WEST COLUMBIA,46217,11500
