city,avgCoveredCharges,averagePayments
AIKEN,25231,5340
ANDERSON,29878,5113
CAMDEN,16028,5478
CHARLESTON,23383,5978
CHERAW,18743,4675
COLUMBIA,23650,5774
CONWAY,17271,5209
DILLON,15048,6355
FLORENCE,29113,5211
GEORGETOWN,17325,5061
GREENVILLE,21543,5450
GREENWOOD,20337,7106
HARTSVILLE,19862,4986
HILTON HEAD ISL,17980,6292
LANCASTER,43790,4882
LORIS,14879,4910
MOUNT PLEASANT,23846,4443
MULLINS,14697,4591
MURRELLS INLET,20986,4699
MYRTLE BEACH,17684,4336
ORANGEBURG,20625,5987
ROCK HILL,17701,5095
SENECA,18114,4741
SPARTANBURG,19017,5226
SUMTER,10411,5034
WALTERBORO,16682,4892
WEST COLUMBIA,21962,4903
