city,avgCoveredCharges,averagePayments
AIKEN,9903,3714
ANDERSON,17757,3745
BEAUFORT,12487,3862
CAMDEN,12341,3242
CHARLESTON,15110,4106
CHERAW,16544,3379
CLINTON,13339,3619
COLUMBIA,13024,3627
CONWAY,11375,3600
EASLEY,13502,3442
FLORENCE,17629,3619
GAFFNEY,15047,3181
GEORGETOWN,11762,3678
GREENVILLE,15271,3725
GREENWOOD,12933,4906
HARDEEVILLE,13703,3723
HARTSVILLE,14448,3603
HILTON HEAD ISL,12290,4644
LANCASTER,23227,3633
LORIS,15532,3522
MANNING,7133,3600
MOUNT PLEASANT,16892,3011
MULLINS,13595,3398
MURRELLS INLET,12770,3067
MYRTLE BEACH,12312,3123
ORANGEBURG,15320,3899
ROCK HILL,10383,3503
SENECA,11494,3375
SPARTANBURG,12263,3681
SUMTER,8682,3517
UNION,9113,3481
WALTERBORO,13154,3587
WEST COLUMBIA,14723,3560
