city,avgCoveredCharges,averagePayments
AIKEN,46366,13076
ANDERSON,69196,13466
BAMBERG,10656,13848
BEAUFORT,38414,13226
CAMDEN,44776,11203
CHARLESTON,50799,13905
CHERAW,56371,11041
CHESTER,31628,10956
CLINTON,29952,11392
COLUMBIA,77590,17032
CONWAY,44212,12627
DILLON,25851,10711
EASLEY,48437,11695
FLORENCE,57399,12196
GAFFNEY,44675,11038
GEORGETOWN,38652,13912
GREENVILLE,48025,13338
GREENWOOD,48273,16524
GREER,37980,14248
HARTSVILLE,38682,11352
HILTON HEAD ISL,41615,14864
LAKE CITY,15958,12304
LANCASTER,84247,14282
LORIS,39156,12185
MANNING,27001,12283
MOUNT PLEASANT,37174,9464
MULLINS,24460,10513
MURRELLS INLET,37182,10350
MYRTLE BEACH,59083,11297
NEWBERRY,29845,12465
ORANGEBURG,44114,12965
ROCK HILL,40715,11930
SENECA,38779,11068
SIMPSONVILLE,29424,12239
SPARTANBURG,41670,12053
SUMTER,23742,11648
UNION,39846,11850
WALTERBORO,43656,11862
WEST COLUMBIA,44884,10764
