city,avgCoveredCharges,averagePayments
AIKEN,9551,3579
ANDERSON,21367,3910
BEAUFORT,16390,3677
CAMDEN,11750,3117
CHARLESTON,17507,3670
CHERAW,14788,3317
CLINTON,15900,3572
COLUMBIA,18475,3611
CONWAY,15100,3436
EASLEY,18545,3327
FLORENCE,20310,3516
GAFFNEY,15837,3035
GEORGETOWN,14590,3823
GREENVILLE,18818,3512
GREENWOOD,16716,4527
HARDEEVILLE,10882,3458
HARTSVILLE,13382,3424
HILTON HEAD ISL,14348,4287
LANCASTER,20497,3337
MULLINS,14542,3383
MURRELLS INLET,14511,3287
MYRTLE BEACH,14238,3232
ORANGEBURG,16380,3817
ROCK HILL,13483,3718
SENECA,12138,3475
SPARTANBURG,18242,3712
SUMTER,9005,3431
UNION,12551,3372
WEST COLUMBIA,21042,3056
