city,avgCoveredCharges,averagePayments
AIKEN,16142,4490
ANDERSON,25980,4853
BAMBERG,6094,5640
BARNWELL,7003,5823
BEAUFORT,14753,4564
BENNETTSVILLE,16356,4439
CAMDEN,12831,3935
CHARLESTON,18695,4873
CHERAW,20962,4059
CHESTER,9502,4264
CLINTON,13289,4664
COLUMBIA,22317,5366
CONWAY,13786,4412
DARLINGTON,11792,3963
EASLEY,14510,4213
FLORENCE,22350,4269
GAFFNEY,19134,3829
GEORGETOWN,11677,4592
GREENVILLE,18726,4642
GREENWOOD,18760,5919
GREER,13329,5159
HARDEEVILLE,15161,4365
HARTSVILLE,13949,4440
HILTON HEAD ISL,15909,5325
LAKE CITY,8897,4864
LANCASTER,34134,4171
LORIS,17562,4268
MANNING,10287,4303
MOUNT PLEASANT,23942,3839
MULLINS,14441,4020
MURRELLS INLET,12112,3575
MYRTLE BEACH,14536,3857
NEWBERRY,11550,4797
ORANGEBURG,14438,4714
ROCK HILL,14315,4244
SENECA,12239,3919
SIMPSONVILLE,11853,4324
SPARTANBURG,20147,4250
SUMTER,11121,4297
UNION,13399,4972
VARNVILLE,8908,4809
WALTERBORO,9964,4269
WEST COLUMBIA,20900,3905
