description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,21822,7248
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,30028,10934
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,20819,4915
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,9886,4178
ATHEROSCLEROSIS W/O MCC,303,9357,3615
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,16605,6024
BRONCHITIS & ASTHMA W CC/MCC,202,11028,5272
BRONCHITIS & ASTHMA W/O CC/MCC,203,9193,3757
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13897,5292
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,20038,7613
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9776,3580
CELLULITIS W MCC,602,27270,8843
CELLULITIS W/O MCC,603,12081,5087
CERVICAL SPINAL FUSION W/O CC/MCC,473,28158,12330
CHEST PAIN,313,11448,3493
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14603,5975
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17969,7218
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10356,4540
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,35166,12781
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19673,6845
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15111,5410
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17382,5739
DIABETES W CC,638,13850,5179
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,16937,6143
DYSEQUILIBRIUM,149,13548,4276
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,15808,7423
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13280,4599
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,16296,6544
FRACTURES OF HIP & PELVIS W/O MCC,536,12218,4419
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11750,4646
G.I. HEMORRHAGE W CC,378,14599,6325
G.I. HEMORRHAGE W MCC,377,27052,10668
G.I. HEMORRHAGE W/O CC/MCC,379,7798,4298
G.I. OBSTRUCTION W CC,389,14251,5738
G.I. OBSTRUCTION W/O CC/MCC,390,10587,4005
HEART FAILURE & SHOCK W CC,292,15150,6309
HEART FAILURE & SHOCK W MCC,291,19902,8994
HEART FAILURE & SHOCK W/O CC/MCC,293,12225,4262
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,27252,11028
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,56741,19837
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,24812,9084
HYPERTENSION W/O MCC,305,8530,3989
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,65755,30696
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17918,7018
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,28441,10831
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,13983,5499
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,17789,7428
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11957,4797
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,27402,10334
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,20852,7069
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,60097,19731
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,16566,7795
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,63632,23051
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,34483,12612
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,37053,16035
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,72935,29817
MEDICAL BACK PROBLEMS W/O MCC,552,14157,5228
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18961,6982
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11047,4293
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,15250,5728
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,39678,12790
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,14442,6327
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,17114,6076
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,22540,9342
OTHER VASCULAR PROCEDURES W CC,253,40558,14580
OTHER VASCULAR PROCEDURES W MCC,252,50247,18450
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,29483,10376
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,75348,19894
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,55016,12543
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,50895,10949
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,41018,11118
PERIPHERAL VASCULAR DISORDERS W CC,300,11612,6077
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,11174,4107
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,51681,15788
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,42958,12178
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,40121,11120
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,11142,4054
PULMONARY EDEMA & RESPIRATORY FAILURE,189,24278,8048
PULMONARY EMBOLISM W/O MCC,176,16005,6384
RED BLOOD CELL DISORDERS W MCC,811,19274,7869
RED BLOOD CELL DISORDERS W/O MCC,812,13896,5004
RENAL FAILURE W CC,683,14204,6172
RENAL FAILURE W MCC,682,30024,10164
RENAL FAILURE W/O CC/MCC,684,9001,3968
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,20349,8561
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,27656,12241
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,107171,33265
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,39041,13707
SEIZURES W/O MCC,101,11840,4627
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,140216,40612
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,27932,11569
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,17605,7108
SIGNS & SYMPTOMS W/O MCC,948,11109,4192
SIMPLE PNEUMONIA & PLEURISY W CC,194,17002,6203
SIMPLE PNEUMONIA & PLEURISY W MCC,193,27649,9302
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14360,4443
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,58324,23136
SYNCOPE & COLLAPSE,312,12150,4418
TRANSIENT ISCHEMIA,069,12534,4489
