description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,47859,10390
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,61625,18483
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,40509,9646
BRONCHITIS & ASTHMA W CC/MCC,202,39687,7955
BRONCHITIS & ASTHMA W/O CC/MCC,203,25073,5428
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,34787,8458
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,46449,11456
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20736,5108
CELLULITIS W/O MCC,603,30716,8157
CERVICAL SPINAL FUSION W/O CC/MCC,473,55210,18651
CHEST PAIN,313,25986,5345
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,43548,9507
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,62955,11808
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,41169,6765
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,55728,11463
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,42336,7908
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,30182,8171
DIABETES W CC,638,35770,7426
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,42391,18262
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,30997,7247
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,53860,16745
FRACTURES OF HIP & PELVIS W/O MCC,536,20382,6346
G.I. HEMORRHAGE W CC,378,38785,9162
G.I. HEMORRHAGE W MCC,377,92670,23262
G.I. HEMORRHAGE W/O CC/MCC,379,24049,6955
G.I. OBSTRUCTION W CC,389,35174,9327
G.I. OBSTRUCTION W/O CC/MCC,390,25282,5611
HEART FAILURE & SHOCK W CC,292,43780,10101
HEART FAILURE & SHOCK W MCC,291,63047,15225
HEART FAILURE & SHOCK W/O CC/MCC,293,35334,6013
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,68186,16651
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,111144,29907
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,54136,13554
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,244806,78256
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,46813,11059
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,74869,19531
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,29790,7221
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,46000,10686
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,28360,6877
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,70320,15913
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,46618,11087
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,112528,41602
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,70597,20414
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,98412,27353
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,255528,73212
MEDICAL BACK PROBLEMS W/O MCC,552,32932,7523
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,42937,11112
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,32545,6703
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,73248,21121
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,38328,8902
