description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,17162,4899
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,34791,7859
CELLULITIS W/O MCC,603,16622,5329
CHEST PAIN,313,15534,5421
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23688,6280
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,33774,7643
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17634,4672
DIABETES W CC,638,19592,5387
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18319,4652
HEART FAILURE & SHOCK W CC,292,26055,6485
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17960,5060
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,92436,13844
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19005,4679
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,31749,11370
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,30157,7487
SIMPLE PNEUMONIA & PLEURISY W CC,194,25209,6570
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,21615,5672
