description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,35547,8772
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,46905,13635
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,31571,8969
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,21109,4758
ATHEROSCLEROSIS W/O MCC,303,15093,4321
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,22505,7591
BRONCHITIS & ASTHMA W CC/MCC,202,26331,6913
BRONCHITIS & ASTHMA W/O CC/MCC,203,16150,4432
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17041,6690
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,32094,9138
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14500,4211
CELLULITIS W MCC,602,42983,10802
CELLULITIS W/O MCC,603,29132,6417
CERVICAL SPINAL FUSION W/O CC/MCC,473,41870,15372
CHEST PAIN,313,16891,4177
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28892,7567
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,35187,9177
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,21276,5524
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,68842,15925
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,39252,8675
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,42818,8741
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17670,7766
DIABETES W CC,638,27080,7826
DYSEQUILIBRIUM,149,12336,5769
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,26416,9262
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,22037,5551
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,22768,7646
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,16786,5171
G.I. HEMORRHAGE W CC,378,33831,7928
G.I. HEMORRHAGE W MCC,377,44584,13634
G.I. HEMORRHAGE W/O CC/MCC,379,17030,5259
HEART FAILURE & SHOCK W CC,292,31920,8425
HEART FAILURE & SHOCK W MCC,291,44640,11232
HEART FAILURE & SHOCK W/O CC/MCC,293,20345,5047
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,47322,13678
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,90240,23900
HYPERTENSION W/O MCC,305,17694,4496
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,128142,46424
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,27735,8711
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,48258,14413
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,22388,6031
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,35294,8968
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20440,6079
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,39334,12419
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,30061,8476
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,67934,22152
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,81310,30845
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,45579,17089
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,58414,18834
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,112203,37769
MEDICAL BACK PROBLEMS W/O MCC,552,15811,6641
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,33257,9157
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17287,5048
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,32008,7262
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,50501,12932
