description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,33454,7201
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,48904,11298
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,17139,4030
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,29432,6286
BRONCHITIS & ASTHMA W CC/MCC,202,22513,6570
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,23683,5245
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,30977,7764
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,17366,3782
CELLULITIS W MCC,602,43762,9367
CELLULITIS W/O MCC,603,20219,5389
CHEST PAIN,313,20200,3692
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,26788,6761
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29002,7675
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,20050,4892
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,59824,13325
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,35279,7275
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,28019,5466
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17937,5493
DIABETES W CC,638,20315,6395
DYSEQUILIBRIUM,149,19779,3996
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,31705,8029
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20537,4711
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,36729,6314
FRACTURES OF HIP & PELVIS W/O MCC,536,21649,4308
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,22420,4528
G.I. HEMORRHAGE W CC,378,25349,6645
G.I. HEMORRHAGE W MCC,377,55088,11996
G.I. OBSTRUCTION W CC,389,27131,5977
HEART FAILURE & SHOCK W CC,292,24353,6304
HEART FAILURE & SHOCK W MCC,291,37698,9276
HEART FAILURE & SHOCK W/O CC/MCC,293,18688,4254
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,65884,11937
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,97274,19346
HYPERTENSION W/O MCC,305,13813,3834
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,124338,34746
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33312,7054
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,42258,11593
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,25453,5534
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,25254,7256
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20940,5104
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,121974,19344
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,32447,7945
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,95274,21127
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,70042,14632
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,61247,16588
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,129344,32768
MEDICAL BACK PROBLEMS W/O MCC,552,26411,5789
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26833,16014
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16605,4585
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,30278,6634
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,51466,11018
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,28903,6302
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,26754,5635
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,52309,10344
OTHER VASCULAR PROCEDURES W CC,253,81175,15053
OTHER VASCULAR PROCEDURES W MCC,252,100403,19015
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,77560,13590
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,72034,13042
PERIPHERAL VASCULAR DISORDERS W CC,300,25866,6164
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,14462,4083
