description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16931,4742
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18925,7141
CELLULITIS W/O MCC,603,13851,4556
CHEST PAIN,313,15290,3109
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,45601,13610
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,31356,7764
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14097,4995
G.I. HEMORRHAGE W CC,378,20736,6456
HEART FAILURE & SHOCK W CC,292,13906,5756
HEART FAILURE & SHOCK W MCC,291,23050,8029
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,35619,10148
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19443,5876
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17874,4635
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9787,4333
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,41000,12984
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,33484,11490
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,44636,11214
PULMONARY EDEMA & RESPIRATORY FAILURE,189,15335,7243
RENAL FAILURE W CC,683,11883,5841
RENAL FAILURE W MCC,682,20600,9147
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,21645,10311
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,36244,13222
SIGNS & SYMPTOMS W/O MCC,948,14338,3882
SIMPLE PNEUMONIA & PLEURISY W CC,194,13942,5512
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21160,9882
