description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8250,5119
CELLULITIS W/O MCC,603,9150,5022
CHEST PAIN,313,12015,4308
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11533,5929
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15234,7038
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8982,4540
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12722,4571
G.I. HEMORRHAGE W CC,378,14075,6360
HEART FAILURE & SHOCK W CC,292,14623,6276
HEART FAILURE & SHOCK W MCC,291,18059,8515
HEART FAILURE & SHOCK W/O CC/MCC,293,8156,4238
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,24301,11151
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,14397,6688
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,20384,11075
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11083,4887
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33620,12847
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,38811,15808
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10798,4219
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15524,6052
PERIPHERAL VASCULAR DISORDERS W CC,300,8411,5958
RED BLOOD CELL DISORDERS W/O MCC,812,10736,4850
RENAL FAILURE W CC,683,15133,5677
RENAL FAILURE W MCC,682,15110,9739
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,23801,12806
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,31430,12493
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,24618,11553
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,13749,6996
SIGNS & SYMPTOMS W/O MCC,948,11289,4178
SIMPLE PNEUMONIA & PLEURISY W CC,194,14654,6500
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22487,9437
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,8677,4308
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,32661,23424
SYNCOPE & COLLAPSE,312,9687,4370
