description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,32057,7634
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,50580,12305
ATHEROSCLEROSIS W/O MCC,303,13493,3967
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,14308,6561
BRONCHITIS & ASTHMA W CC/MCC,202,20649,5496
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16835,5493
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,29516,8091
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12590,3711
CELLULITIS W MCC,602,28397,10165
CELLULITIS W/O MCC,603,16298,5508
CERVICAL SPINAL FUSION W/O CC/MCC,473,34603,13386
CHEST PAIN,313,16241,3557
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,20016,6316
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23849,7656
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13601,4790
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,51355,13890
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27923,6937
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,22164,5933
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,16001,6044
DIABETES W CC,638,16585,5240
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,22151,6638
DYSEQUILIBRIUM,149,24046,4181
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,27176,7523
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18958,4771
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,22974,6444
FRACTURES OF HIP & PELVIS W/O MCC,536,16116,4609
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,12148,4597
G.I. HEMORRHAGE W CC,378,22468,6666
G.I. HEMORRHAGE W MCC,377,41657,11891
G.I. HEMORRHAGE W/O CC/MCC,379,13296,4588
G.I. OBSTRUCTION W CC,389,19666,6140
G.I. OBSTRUCTION W/O CC/MCC,390,16020,4213
HEART FAILURE & SHOCK W CC,292,20226,6657
HEART FAILURE & SHOCK W MCC,291,30220,9596
HEART FAILURE & SHOCK W/O CC/MCC,293,13524,4384
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,38092,11835
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,60402,18682
HYPERTENSION W/O MCC,305,17696,3983
