description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,25050,8069
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,45849,12771
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,14002,6623
BRONCHITIS & ASTHMA W CC/MCC,202,21576,6374
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16838,5941
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,34311,9109
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13783,4299
CELLULITIS W MCC,602,30655,9475
CELLULITIS W/O MCC,603,18674,5846
CHEST PAIN,313,13133,4156
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23178,7218
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18225,5421
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,21884,6508
DYSEQUILIBRIUM,149,11500,4830
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,26141,8727
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18556,5418
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,18868,4897
G.I. HEMORRHAGE W CC,378,25145,7271
G.I. HEMORRHAGE W MCC,377,54087,12670
HEART FAILURE & SHOCK W CC,292,23092,7600
HEART FAILURE & SHOCK W MCC,291,39795,10534
HEART FAILURE & SHOCK W/O CC/MCC,293,13100,4973
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,71154,14028
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,90229,21771
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,174038,42122
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,31668,13209
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,21490,7856
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17248,5869
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,109943,21172
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,95522,16078
MEDICAL BACK PROBLEMS W/O MCC,552,16629,5947
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,26239,8344
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16125,5094
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,110262,18611
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,24292,7520
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,46131,11095
PULMONARY EDEMA & RESPIRATORY FAILURE,189,37788,9974
RED BLOOD CELL DISORDERS W MCC,811,37342,9365
RENAL FAILURE W CC,683,21106,7423
RENAL FAILURE W MCC,682,26879,11111
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,70695,14757
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,175028,37554
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,66570,17167
SEIZURES W/O MCC,101,20141,5760
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,161596,38769
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,63076,15904
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,28993,8174
SIGNS & SYMPTOMS W/O MCC,948,14632,4952
SIMPLE PNEUMONIA & PLEURISY W MCC,193,29982,9716
SYNCOPE & COLLAPSE,312,14761,5501
TRANSIENT ISCHEMIA,069,13452,5532
