description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16237,5767
ATHEROSCLEROSIS W/O MCC,303,17581,5051
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,28093,7389
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,16979,4937
CELLULITIS W/O MCC,603,25793,7169
CHEST PAIN,313,17819,4782
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24374,8135
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,36117,10214
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,21846,6237
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27743,9294
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,24190,8853
DIABETES W CC,638,20369,7205
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,36657,8913
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,22290,6315
G.I. HEMORRHAGE W CC,378,34438,8774
G.I. HEMORRHAGE W MCC,377,38579,13841
HEART FAILURE & SHOCK W CC,292,27959,8965
HEART FAILURE & SHOCK W MCC,291,55887,13404
HEART FAILURE & SHOCK W/O CC/MCC,293,21241,9096
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,92494,16247
HYPERTENSION W/O MCC,305,25427,5388
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,47803,10478
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,66734,16482
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,35199,7718
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,30897,7650
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,89208,17844
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,99006,25694
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,239293,53712
MEDICAL BACK PROBLEMS W/O MCC,552,32749,8193
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,24872,9554
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,26850,7197
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,65329,14586
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,37542,9205
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,71573,16480
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,43610,12716
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,17630,5536
PSYCHOSES,885,14290,8478
PULMONARY EMBOLISM W/O MCC,176,30401,9027
RED BLOOD CELL DISORDERS W/O MCC,812,20165,6882
RENAL FAILURE W CC,683,25584,8778
RENAL FAILURE W MCC,682,30157,15874
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,58819,19919
SEIZURES W/O MCC,101,21140,6841
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,73843,15795
SIGNS & SYMPTOMS W/O MCC,948,20373,6437
SIMPLE PNEUMONIA & PLEURISY W CC,194,33777,8611
SYNCOPE & COLLAPSE,312,20382,7528
TRANSIENT ISCHEMIA,069,31316,6636
