description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12509,6317
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13340,4980
HEART FAILURE & SHOCK W CC,292,15484,6564
HEART FAILURE & SHOCK W/O CC/MCC,293,12374,4831
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,46256,13210
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17582,7908
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52157,14831
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25632,12410
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15879,7701
SIMPLE PNEUMONIA & PLEURISY W CC,194,17251,7020
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11722,4545
