description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,9667,6372
HEART FAILURE & SHOCK W CC,292,15656,7763
HEART FAILURE & SHOCK W MCC,291,18268,10972
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10618,5887
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9415,5211
RED BLOOD CELL DISORDERS W/O MCC,812,7952,5996
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,23724,14003
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14834,8594
SIMPLE PNEUMONIA & PLEURISY W CC,194,14856,7461
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12803,5341
