description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,9386,6663
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,16184,9995
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,7964,4853
ATHEROSCLEROSIS W/O MCC,303,7118,3728
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9563,5283
CELLULITIS W/O MCC,603,11250,5292
CHEST PAIN,313,8399,3515
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13712,6223
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17226,7584
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10195,4523
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12631,4586
G.I. HEMORRHAGE W CC,378,14281,6428
HEART FAILURE & SHOCK W CC,292,11189,6245
HEART FAILURE & SHOCK W MCC,291,17309,9473
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12066,6689
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10544,4999
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,22870,14037
MEDICAL BACK PROBLEMS W/O MCC,552,12144,5204
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10424,4379
PULMONARY EDEMA & RESPIRATORY FAILURE,189,21391,8852
RENAL FAILURE W CC,683,11795,6879
RENAL FAILURE W MCC,682,18038,9281
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,17380,9516
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,20130,11870
SIGNS & SYMPTOMS W/O MCC,948,9053,4315
SIMPLE PNEUMONIA & PLEURISY W CC,194,15992,6971
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21554,9460
SYNCOPE & COLLAPSE,312,11027,4536
