description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W/O CC/MCC,203,6450,3492
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9864,4705
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18307,6922
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6281,3189
CELLULITIS W/O MCC,603,5698,4609
CHEST PAIN,313,7802,3085
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,9402,5460
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,13800,6663
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6640,4000
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8052,3906
G.I. HEMORRHAGE W/O CC/MCC,379,7924,4009
HEART FAILURE & SHOCK W CC,292,9721,5778
HEART FAILURE & SHOCK W/O CC/MCC,293,7261,3844
HYPERTENSION W/O MCC,305,5416,3444
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6340,4399
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,23996,9534
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,35928,11624
MEDICAL BACK PROBLEMS W/O MCC,552,6216,4602
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,4998,3856
RED BLOOD CELL DISORDERS W/O MCC,812,7054,4392
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,7782,6476
SIMPLE PNEUMONIA & PLEURISY W CC,194,11798,5839
SIMPLE PNEUMONIA & PLEURISY W MCC,193,19148,7831
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7752,3972
SYNCOPE & COLLAPSE,312,7213,4073
TRANSIENT ISCHEMIA,069,6003,4102
