description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,7628,6293
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,9179,7176
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,5530,4330
HEART FAILURE & SHOCK W CC,292,7185,6165
HEART FAILURE & SHOCK W MCC,291,9670,8773
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,5535,4284
SEIZURES W/O MCC,101,5506,4606
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,10701,11547
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,7589,7004
SIMPLE PNEUMONIA & PLEURISY W CC,194,8269,6297
