description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13644,6792
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18868,7883
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11996,4970
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15938,5045
G.I. HEMORRHAGE W CC,378,17954,6691
HEART FAILURE & SHOCK W CC,292,12882,7033
HEART FAILURE & SHOCK W MCC,291,16898,9371
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,33080,12645
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,13250,7289
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13740,5469
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,35358,14029
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11773,4610
PULMONARY EDEMA & RESPIRATORY FAILURE,189,19441,8938
RENAL FAILURE W CC,683,11901,7155
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,24169,12377
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,17551,7741
