description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W/O CC/MCC,203,8068,3778
CELLULITIS W/O MCC,603,8294,4888
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10312,4209
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11944,4232
G.I. OBSTRUCTION W/O CC/MCC,390,9506,3783
HEART FAILURE & SHOCK W CC,292,16035,6011
HEART FAILURE & SHOCK W/O CC/MCC,293,9293,3999
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,14984,6652
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,12846,4783
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10165,4550
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,38310,12347
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8534,4152
RED BLOOD CELL DISORDERS W/O MCC,812,11793,4643
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,15050,10854
SIMPLE PNEUMONIA & PLEURISY W CC,194,17821,6798
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12486,4324
