city,avgCoveredCharges,averagePayments
AHOSKIE,29106,10020
ASHEVILLE,25604,9819
CHAPEL HILL,25457,14860
CHARLOTTE,37455,10208
CONCORD,25828,9514
DURHAM,40294,14037
FAYETTEVILLE,34872,10689
GASTONIA,24677,9633
GREENSBORO,19992,9956
GREENVILLE,31932,12511
HICKORY,33405,8989
HIGH POINT,27816,9016
MONROE,26738,9866
MOREHEAD CITY,21861,10370
NEW BERN,24538,10356
PINEHURST,24812,9084
RALEIGH,37150,9911
ROANOKE RAPIDS,27336,9414
ROCKY MOUNT,22390,10488
RUTHERFORDTON,19609,9257
SALISBURY,18811,8784
SANFORD,45398,8685
SHELBY,32232,9226
SMITHFIELD,36013,10459
SUPPLY,31388,9353
WILMINGTON,24063,9735
WILSON,31445,9693
WINSTON-SALEM,32624,12677
