city,avgCoveredCharges,averagePayments
ALBEMARLE,12623,6758
ASHEBORO,15450,6506
ASHEVILLE,14577,7343
BOONE,12194,8351
BURLINGTON,10415,6724
CARY,25090,6719
CHAPEL HILL,13029,11001
CHARLOTTE,21539,8009
CLINTON,15241,7446
CONCORD,17205,7148
DUNN,18195,8121
DURHAM,23173,9494
EDEN,10585,6905
ELIZABETH CITY,20785,8199
FAYETTEVILLE,33430,8463
GASTONIA,17681,7133
GOLDSBORO,11851,7600
GREENSBORO,15991,7780
GREENVILLE,21656,9510
HAMLET,22337,6933
HENDERSONVILLE,16260,6497
HICKORY,25629,6642
HIGH POINT,24671,7636
JACKSONVILLE,14116,7150
KINSTON,17388,7152
LAURINBURG,19474,7196
LUMBERTON,23810,8829
MOORESVILLE,31551,6615
MOREHEAD CITY,12660,7693
MORGANTON,22410,7924
NEW BERN,12139,7598
PINEHURST,18961,6982
RALEIGH,19670,6946
ROANOKE RAPIDS,15368,7037
ROCKY MOUNT,15343,7910
RUTHERFORDTON,12824,6581
SALISBURY,25556,7189
SANFORD,22581,5886
SHELBY,16567,6873
SMITHFIELD,40034,8228
STATESVILLE,18763,6662
WILLIAMSTON,31000,7114
WILMINGTON,19339,7994
WILSON,22048,7473
WINSTON-SALEM,19241,9389
