city,avgCoveredCharges,averagePayments
ALBEMARLE,15575,7718
ASHEVILLE,21503,9793
BURLINGTON,15450,8621
CHAPEL HILL,15317,13861
CHARLOTTE,30007,10892
CONCORD,13080,9014
DURHAM,35980,13366
EDEN,13294,8732
FAYETTEVILLE,40553,10600
GASTONIA,21829,9588
GOLDSBORO,15645,9673
GREENSBORO,21909,10422
GREENVILLE,31626,12625
HENDERSONVILLE,14415,8255
HICKORY,30756,7580
HIGH POINT,22994,8955
JACKSONVILLE,34332,11511
LINCOLNTON,26019,8840
LUMBERTON,29507,10814
MORGANTON,26122,8524
NEW BERN,31597,10437
PINEHURST,40121,11120
RALEIGH,28802,10180
ROCKY MOUNT,21340,10324
SHELBY,25245,9117
SMITHFIELD,53193,9941
STATESVILLE,30371,8693
WILMINGTON,21411,9913
WILSON,20637,9225
WINSTON-SALEM,23081,12291
