city,avgCoveredCharges,averagePayments
ALBEMARLE,9990,4503
ASHEBORO,8357,4678
ASHEVILLE,21456,5903
BURLINGTON,15258,4848
CARY,21125,4516
CHARLOTTE,21062,5814
CLYDE,16093,4521
CONCORD,15199,5061
DURHAM,28514,8082
ELIZABETH CITY,18359,5646
FAYETTEVILLE,33370,5673
GASTONIA,19558,5092
GOLDSBORO,9810,5010
GREENSBORO,17806,5685
GREENVILLE,24548,6641
HENDERSONVILLE,11452,4488
HICKORY,22287,4666
HIGH POINT,16287,5477
KINSTON,12762,4842
LAURINBURG,11590,4813
LUMBERTON,32292,5875
MATTHEWS,25758,5021
MONROE,14162,5085
MOORESVILLE,15754,4433
MOREHEAD CITY,9419,5300
MORGANTON,18076,4652
NEW BERN,15876,5482
PINEHURST,20819,4915
RALEIGH,21940,5523
ROANOKE RAPIDS,8537,4806
ROCKY MOUNT,14634,5570
RUTHERFORDTON,8945,4796
SALISBURY,18825,4732
SANFORD,13774,4222
SHELBY,14617,4703
SMITHFIELD,18788,5744
SPRUCE PINE,7514,4844
STATESVILLE,20889,4384
TARBORO,16369,4818
WILMINGTON,18295,5705
WILSON,13211,4831
WINSTON-SALEM,17716,7085
