city,avgCoveredCharges,averagePayments
AHOSKIE,15478,6612
ASHEVILLE,19032,6915
BOONE,21328,7572
BURLINGTON,10691,7017
CARY,25166,6535
CHAPEL HILL,15723,10504
CHARLOTTE,23167,7655
CONCORD,18900,6496
DUNN,16810,7130
DURHAM,21313,10608
FAYETTEVILLE,22426,7142
GASTONIA,14970,6290
GOLDSBORO,16689,6809
GREENSBORO,14260,7049
GREENVILLE,21873,8631
HENDERSONVILLE,17156,5889
HICKORY,25770,5932
HIGH POINT,15194,6060
JACKSONVILLE,19457,6084
LAURINBURG,18317,6238
LINCOLNTON,29663,7691
LUMBERTON,19710,7503
MATTHEWS,22516,6128
MONROE,12344,6618
MOREHEAD CITY,12401,6747
NEW BERN,15357,7125
PINEHURST,16937,6143
RALEIGH,23428,6907
ROCKY MOUNT,10650,7024
SALISBURY,15415,5734
SHELBY,17909,6278
SMITHFIELD,21957,7107
STATESVILLE,23102,6355
WILMINGTON,16718,7206
WILSON,23489,6370
WINSTON-SALEM,18093,9088
