city,avgCoveredCharges,averagePayments
AHOSKIE,10237,4542
ASHEBORO,10012,4260
ASHEVILLE,11342,4837
BOONE,8573,5240
BURLINGTON,9231,4415
CARY,17854,4103
CHARLOTTE,13450,5240
CONCORD,9175,4459
DUNN,12735,5004
DURHAM,22762,7498
ELIZABETH CITY,18673,5100
FAYETTEVILLE,15586,5493
GASTONIA,12726,4692
GOLDSBORO,11618,4752
GREENSBORO,8812,4863
GREENVILLE,14161,5866
HENDERSON,12188,4719
HENDERSONVILLE,10925,4481
HICKORY,24961,4145
HIGH POINT,14412,4252
JACKSONVILLE,15229,4512
KINSTON,10438,4513
LAURINBURG,10210,4495
LUMBERTON,16649,5362
MONROE,8225,4666
MOORESVILLE,18099,3989
MOREHEAD CITY,10460,4900
NEW BERN,9305,4888
PINEHURST,7798,4298
RALEIGH,15858,4429
ROANOKE RAPIDS,11367,4400
ROCKY MOUNT,10960,4855
SANFORD,16590,5391
SHELBY,11663,4674
TARBORO,15866,4550
WHITEVILLE,9762,4665
WILLIAMSTON,21640,4463
WILMINGTON,9166,4822
WILSON,18811,4694
WINSTON-SALEM,9512,5666
