city,avgCoveredCharges,averagePayments
ASHEBORO,38945,15338
ASHEVILLE,38888,16890
BURLINGTON,28525,15606
CARY,48253,15365
CHAPEL HILL,44674,26794
CHARLOTTE,61129,19157
CLINTON,46076,17159
CLYDE,52060,14745
CONCORD,43224,16845
DURHAM,60069,22359
EDEN,37096,15626
ELIZABETH CITY,52449,18809
FAYETTEVILLE,52594,17875
GASTONIA,33865,15839
GOLDSBORO,35536,17268
GREENSBORO,31964,16792
GREENVILLE,63932,23714
HENDERSONVILLE,38481,14220
HICKORY,69785,15492
HIGH POINT,36379,15525
HUNTERSVILLE,42213,16272
JACKSONVILLE,43718,17661
KINSTON,33185,15842
MONROE,39622,18195
MOREHEAD CITY,32878,17803
MORGANTON,50883,15415
NEW BERN,41699,17427
PINEHURST,37053,16035
RALEIGH,50494,15800
ROCKY MOUNT,38976,17459
SALISBURY,37315,14718
SANFORD,86295,15239
SHELBY,43685,15001
SMITHFIELD,49733,17392
STATESVILLE,57898,14638
SUPPLY,55635,15765
SYLVA,50753,15628
WASHINGTON,32938,16388
WHITEVILLE,32124,16764
WILMINGTON,40626,17316
WILSON,53073,16635
WINSTON-SALEM,43614,20980
