city,avgCoveredCharges,averagePayments
ASHEVILLE,13296,5504
BOONE,10970,6071
BURLINGTON,11326,5239
CARY,21195,4835
CHAPEL HILL,15190,8464
CHARLOTTE,18129,6175
CLYDE,11978,4589
CONCORD,17358,5975
DUNN,17350,5980
DURHAM,25138,7737
EDEN,9975,4997
FAYETTEVILLE,26170,6018
GASTONIA,12816,5498
GOLDSBORO,13505,5397
GREENSBORO,13663,5896
GREENVILLE,21630,7319
HENDERSONVILLE,10594,4674
HIGH POINT,13342,5395
KINSTON,12927,5082
LAURINBURG,16412,5382
LINCOLNTON,17009,5546
LUMBERTON,19941,6081
MATTHEWS,16198,4724
MOORESVILLE,18514,4580
MOREHEAD CITY,12131,5569
MURPHY,11476,4875
NEW BERN,12156,5407
NORTH WILKESBOR,10424,4694
PINEHURST,14157,5228
RALEIGH,19665,5133
ROANOKE RAPIDS,11855,4983
ROCKY MOUNT,17660,5716
SALISBURY,13512,5094
SANFORD,23338,4643
SMITHFIELD,18925,5539
SPRUCE PINE,7656,5190
STATESVILLE,16137,4805
TARBORO,18793,5199
WILMINGTON,13446,5651
WILSON,20229,5225
WINSTON-SALEM,15416,6964
