description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,14699,7088
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,19701,10830
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,14372,4765
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,11102,6382
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,7984,4983
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,13706,7357
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6433,3710
CELLULITIS W/O MCC,603,10647,5235
CERVICAL SPINAL FUSION W/O CC/MCC,473,28537,14209
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12776,5800
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,14087,6970
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,18672,6461
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9771,4281
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,12795,6032
G.I. HEMORRHAGE W CC,378,12172,5969
G.I. HEMORRHAGE W MCC,377,21985,10068
G.I. OBSTRUCTION W CC,389,8582,5765
G.I. OBSTRUCTION W/O CC/MCC,390,5076,3784
HEART FAILURE & SHOCK W CC,292,11621,6009
HEART FAILURE & SHOCK W MCC,291,15841,8748
HEART FAILURE & SHOCK W/O CC/MCC,293,8182,4082
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29853,11177
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,40600,17041
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,44214,27911
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15040,7579
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,24374,10811
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,12108,4826
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,11283,7114
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8526,4730
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,16337,10090
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,80355,18987
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,52680,19354
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43392,13192
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,23147,14195
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,44759,28444
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7348,4120
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,24946,10442
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,10233,6238
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,43931,12917
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,67492,19203
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,45721,14812
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,40050,10653
PERIPHERAL VASCULAR DISORDERS W CC,300,8424,6714
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,39534,17459
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,35967,12101
PULMONARY EDEMA & RESPIRATORY FAILURE,189,17110,7705
PULMONARY EMBOLISM W/O MCC,176,10142,5897
RED BLOOD CELL DISORDERS W MCC,811,14191,7444
RED BLOOD CELL DISORDERS W/O MCC,812,8527,4732
RENAL FAILURE W CC,683,12012,5738
RENAL FAILURE W MCC,682,17776,9385
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,16828,8291
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,26313,12215
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,46821,14410
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25742,11292
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14326,7175
SIMPLE PNEUMONIA & PLEURISY W CC,194,11026,5837
SIMPLE PNEUMONIA & PLEURISY W MCC,193,15272,8622
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7430,4222
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,69397,24679
