description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16958,7855
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,25162,12076
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12963,5685
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16924,4692
ATHEROSCLEROSIS W/O MCC,303,10695,4209
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,19261,7108
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13628,5953
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,17635,8283
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7045,4077
CELLULITIS W MCC,602,21727,9844
CELLULITIS W/O MCC,603,12641,5845
CERVICAL SPINAL FUSION W/O CC/MCC,473,36604,19050
CHEST PAIN,313,8456,3917
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12686,6703
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17493,8662
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9858,5496
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,49496,18662
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,21238,8389
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,19067,6253
DIABETES W CC,638,14924,6037
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,23245,8538
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21023,8894
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11257,5156
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,21415,7539
FRACTURES OF HIP & PELVIS W/O MCC,536,11520,5090
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,15595,5215
G.I. HEMORRHAGE W CC,378,15898,6954
G.I. HEMORRHAGE W MCC,377,27321,11489
G.I. HEMORRHAGE W/O CC/MCC,379,9099,4944
G.I. OBSTRUCTION W CC,389,16303,7390
G.I. OBSTRUCTION W/O CC/MCC,390,10050,4492
HEART FAILURE & SHOCK W CC,292,14305,7381
HEART FAILURE & SHOCK W MCC,291,20693,9953
HEART FAILURE & SHOCK W/O CC/MCC,293,9816,4969
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,35201,12960
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,42965,19320
HYPERTENSION W/O MCC,305,9626,4107
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,103712,48973
