city,avgCoveredCharges,averagePayments
ABERDEEN,20094,8579
BELLEVUE,30609,11024
BELLINGHAM,26094,11998
BREMERTON,37257,11953
BURIEN,35190,11649
CENTRALIA,27608,10500
EDMONDS,50029,11504
EVERETT,33876,12515
FEDERAL WAY,59712,14274
GIG HARBOR,65198,16274
KIRKLAND,42114,13178
LAKEWOOD,63384,12058
LONGVIEW,21781,11709
MOUNT VERNON,43088,12114
OLYMPIA,42872,11515
PORT ANGELES,12482,9491
PUYALLUP,46834,12263
RENTON,38825,13896
RICHLAND,37835,12743
SEATTLE,54661,13119
SPOKANE,35789,13338
TACOMA,65408,13936
VANCOUVER,45600,13300
WALLA WALLA,31700,10796
WENATCHEE,28577,12604
YAKIMA,22933,11989
