city,avgCoveredCharges,averagePayments
ABERDEEN,25198,11336
AUBURN,31301,12153
BELLEVUE,33949,11457
BELLINGHAM,32839,12840
BREMERTON,32368,12071
BURIEN,51602,13852
CENTRALIA,33584,12476
EDMONDS,41511,12035
EVERETT,40657,13536
KENNEWICK,26181,12123
KIRKLAND,42072,13088
LONGVIEW,23517,11920
OLYMPIA,33603,11709
PORT ANGELES,20463,11116
PUYALLUP,57878,12008
RENTON,34575,14140
RICHLAND,36224,12485
SEATTLE,53097,16158
SPOKANE,40995,13045
TACOMA,49070,13982
VANCOUVER,39553,13146
WALLA WALLA,24693,10883
WENATCHEE,30093,11822
YAKIMA,27906,11890
