description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,36250,7204
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,48140,10432
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11940,3808
ATHEROSCLEROSIS W/O MCC,303,24800,3545
BRONCHITIS & ASTHMA W CC/MCC,202,31297,4919
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24373,4892
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,43473,6949
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20814,3407
CELLULITIS W MCC,602,39540,8135
CELLULITIS W/O MCC,603,22458,4941
CHEST PAIN,313,24628,3245
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,37605,6261
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,38826,6990
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24366,4170
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,38636,6513
DIABETES W CC,638,22132,6093
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,44958,6980
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,27195,4236
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,25778,4181
G.I. HEMORRHAGE W CC,378,32588,5937
G.I. HEMORRHAGE W MCC,377,51008,10082
G.I. HEMORRHAGE W/O CC/MCC,379,24974,4811
G.I. OBSTRUCTION W CC,389,33379,5455
HEART FAILURE & SHOCK W CC,292,30850,5911
HEART FAILURE & SHOCK W MCC,291,41213,8550
HEART FAILURE & SHOCK W/O CC/MCC,293,21839,3950
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,65995,10987
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,47415,8955
HYPERTENSION W/O MCC,305,20866,3581
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,106794,28392
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,29886,6558
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,36013,10553
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,23149,4784
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,36038,6865
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,21252,4564
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,46918,9454
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,84698,13267
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,96889,15068
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,152744,30532
MEDICAL BACK PROBLEMS W/O MCC,552,26293,4792
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,29592,6503
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19636,4058
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,52878,10198
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,28898,6846
OTHER VASCULAR PROCEDURES W CC,253,89170,14487
OTHER VASCULAR PROCEDURES W MCC,252,91092,17923
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,131701,19387
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,87930,11999
PERIPHERAL VASCULAR DISORDERS W CC,300,26023,5498
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,67386,16886
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,60831,11891
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,35650,8844
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,23566,3971
PSYCHOSES,885,11874,5261
PULMONARY EDEMA & RESPIRATORY FAILURE,189,38913,7474
RED BLOOD CELL DISORDERS W/O MCC,812,20796,4642
RENAL FAILURE W CC,683,29726,5824
RENAL FAILURE W MCC,682,42198,8931
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,39269,8165
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,56459,11917
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,65776,13195
SEIZURES W/O MCC,101,18876,4447
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,50179,11264
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,35923,6775
SIGNS & SYMPTOMS W/O MCC,948,19488,3940
SIMPLE PNEUMONIA & PLEURISY W CC,194,33280,6000
SIMPLE PNEUMONIA & PLEURISY W MCC,193,44161,8935
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,19215,4136
SYNCOPE & COLLAPSE,312,26134,4246
TRANSIENT ISCHEMIA,069,22043,4437
