description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,20630,8945
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,28533,13458
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18222,5981
ATHEROSCLEROSIS W/O MCC,303,16318,4374
BRONCHITIS & ASTHMA W CC/MCC,202,20533,6317
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13968,6236
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,27320,9834
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13344,4283
CELLULITIS W/O MCC,603,18372,6268
CHEST PAIN,313,18070,4126
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22927,7409
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,37452,9221
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17818,5405
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18824,5635
G.I. HEMORRHAGE W CC,378,20076,7590
G.I. HEMORRHAGE W/O CC/MCC,379,14759,5360
G.I. OBSTRUCTION W CC,389,17563,6679
G.I. OBSTRUCTION W/O CC/MCC,390,11304,4784
HEART FAILURE & SHOCK W CC,292,23468,7595
HEART FAILURE & SHOCK W MCC,291,35253,11390
HEART FAILURE & SHOCK W/O CC/MCC,293,13882,5063
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42865,14114
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,35772,11522
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20403,8753
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,18832,6141
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16167,5855
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,47788,16434
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,56912,19376
MEDICAL BACK PROBLEMS W/O MCC,552,13471,6154
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14350,5112
PERIPHERAL VASCULAR DISORDERS W CC,300,20683,7240
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,40324,19885
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,37530,15304
PULMONARY EDEMA & RESPIRATORY FAILURE,189,30744,9615
PULMONARY EMBOLISM W/O MCC,176,27381,8012
RED BLOOD CELL DISORDERS W/O MCC,812,16436,5968
RENAL FAILURE W CC,683,20900,7681
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,37667,10918
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,48503,14748
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,41266,14032
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,25055,8574
SIMPLE PNEUMONIA & PLEURISY W CC,194,23954,8257
SIMPLE PNEUMONIA & PLEURISY W MCC,193,36152,11369
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16542,5259
SYNCOPE & COLLAPSE,312,12730,5358
TRANSIENT ISCHEMIA,069,16696,5483
