description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,9572,5225
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14395,5916
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12713,7181
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8737,4336
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11976,4359
HEART FAILURE & SHOCK W CC,292,16171,6322
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10520,4888
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,20512,9035
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,22356,11729
SIMPLE PNEUMONIA & PLEURISY W CC,194,15071,6271
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12063,4436
