description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,25379,6274
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,42280,9608
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19181,4170
ATHEROSCLEROSIS W/O MCC,303,14159,3022
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,27282,5810
BRONCHITIS & ASTHMA W CC/MCC,202,17586,4456
BRONCHITIS & ASTHMA W/O CC/MCC,203,13491,3153
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17741,4346
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,26178,6485
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12802,2973
CELLULITIS W MCC,602,24901,7308
CELLULITIS W/O MCC,603,16032,4351
CERVICAL SPINAL FUSION W/O CC/MCC,473,44080,11685
CHEST PAIN,313,15863,2850
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21629,5010
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23227,6145
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16090,3889
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,41787,11098
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,20280,5749
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,19611,4631
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,21983,4717
DIABETES W CC,638,19939,4276
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,25679,5719
DYSEQUILIBRIUM,149,18664,3312
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,33337,6616
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16832,3796
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,21246,5566
FRACTURES OF HIP & PELVIS W/O MCC,536,12273,3469
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11620,3460
G.I. HEMORRHAGE W CC,378,23358,5378
G.I. HEMORRHAGE W MCC,377,36429,9304
G.I. HEMORRHAGE W/O CC/MCC,379,14176,3758
G.I. OBSTRUCTION W CC,389,17851,4954
