description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,27544,9381
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,7323,3733
BRONCHITIS & ASTHMA W CC/MCC,202,13538,4839
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,11290,4934
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,16040,6723
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9384,3246
CELLULITIS W/O MCC,603,13327,4764
CHEST PAIN,313,10004,3213
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17265,5497
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,21069,6644
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12417,4171
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23725,5938
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,10768,5239
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11894,4093
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,8843,4161
G.I. HEMORRHAGE W CC,378,20595,5698
G.I. OBSTRUCTION W CC,389,18328,5313
HEART FAILURE & SHOCK W CC,292,19823,6203
HEART FAILURE & SHOCK W MCC,291,31415,8430
HEART FAILURE & SHOCK W/O CC/MCC,293,9814,3856
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29676,10655
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,23219,8813
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20111,6323
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,14360,4662
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12770,4344
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,35338,12718
MEDICAL BACK PROBLEMS W/O MCC,552,12466,4565
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11443,3931
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,11173,3550
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18059,7297
RED BLOOD CELL DISORDERS W/O MCC,812,16158,4591
RENAL FAILURE W CC,683,16445,5673
RENAL FAILURE W MCC,682,24843,9192
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,24800,8126
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,35338,11022
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,35827,12436
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29245,10248
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15116,6514
SIGNS & SYMPTOMS W/O MCC,948,14525,3989
SIMPLE PNEUMONIA & PLEURISY W CC,194,17336,5792
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22559,8288
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10296,4137
SYNCOPE & COLLAPSE,312,12877,4032
TRANSIENT ISCHEMIA,069,15508,4275
