description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,20240,9710
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,11893,5057
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8620,3391
CELLULITIS W/O MCC,603,9660,5009
CHEST PAIN,313,9342,3242
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13671,5855
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15902,7107
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10144,4371
DIABETES W CC,638,13633,4999
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16256,4534
G.I. HEMORRHAGE W CC,378,15983,6191
G.I. HEMORRHAGE W MCC,377,42132,10880
HEART FAILURE & SHOCK W CC,292,13288,6119
HEART FAILURE & SHOCK W MCC,291,18419,8943
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,26259,10711
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,14181,6924
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,18874,10416
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,13536,4911
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,14088,6894
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11576,4804
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,45815,19007
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43952,12778
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11025,4231
OTHER VASCULAR PROCEDURES W CC,253,52657,14400
OTHER VASCULAR PROCEDURES W MCC,252,67842,19960
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,43433,9389
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18502,7675
RED BLOOD CELL DISORDERS W/O MCC,812,12078,4738
RENAL FAILURE W CC,683,12679,5953
RENAL FAILURE W MCC,682,25221,9852
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,19933,8940
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,21742,12015
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,59032,26409
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,30310,12072
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29423,10661
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15226,6243
SIMPLE PNEUMONIA & PLEURISY W CC,194,15728,6174
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21686,8948
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11379,4326
