city,avgCoveredCharges,averagePayments
ABINGTON,39915,4322
ALLENTOWN,26090,4976
ALTOONA,19753,3883
BETHLEHEM,25993,4317
BRADFORD,5944,3565
BRYN MAWR,28365,3876
BUTLER,10168,3422
COATESVILLE,23074,3998
DARBY,21879,6270
EAGLEVILLE,4459,4387
EAST STROUDSBUR,15162,4422
ERIE,9411,5302
HARRISBURG,12942,5247
HERSHEY,23571,7912
LANCASTER,13008,4652
LANGHORNE,20672,3804
MC KEESPORT,16542,5865
NORRISTOWN,4369,4244
PAOLI,41558,3828
PHILADELPHIA,35249,6010
PITTSBURGH,17668,5278
POTTSTOWN,25870,3832
READING,24306,5027
SAYRE,16160,4795
SHARON,9552,4187
STATE COLLEGE,23141,3317
UPLAND,72018,5239
WARREN,5925,4301
WEST CHESTER,18015,3828
WILKES-BARRE,13895,3805
YORK,12672,5139
