city,avgCoveredCharges,averagePayments
ABINGTON,25372,4142
ALLENTOWN,22115,4693
ALTOONA,10929,3459
BETHLEHEM,20924,4102
BRISTOL,29425,3780
BRYN MAWR,27567,3972
CAMP HILL,18566,3286
CHAMBERSBURG,15469,3768
DARBY,25263,5444
DOYLESTOWN,15188,3609
EAST STROUDSBUR,15101,4366
EASTON,33964,4248
ERIE,20805,3917
HARRISBURG,11990,4652
JOHNSTOWN,9734,4067
LANCASTER,13890,3686
LANGHORNE,22728,3649
LEBANON,13799,3829
MONROEVILLE,10295,3468
NORRISTOWN,36920,4368
PALMERTON,8849,3292
PAOLI,33863,3607
PHILADELPHIA,30752,5463
PITTSBURGH,18673,4464
POTTSTOWN,24112,3612
READING,18122,4372
SCRANTON,16787,3680
SHARON,12544,3821
STATE COLLEGE,17729,3142
UPLAND,67333,5580
WASHINGTON,11207,3931
WEST CHESTER,15008,3607
WILKES-BARRE,17899,3575
WYNNEWOOD,28397,5015
YORK,9575,4456
