city,avgCoveredCharges,averagePayments
ABINGTON,40089,6881
ALLENTOWN,39616,7528
ALTOONA,20482,5774
BETHLEHEM,46134,6833
BRYN MAWR,23007,6742
BUTLER,26107,5436
CARLISLE,46258,5957
CHAMBERSBURG,20269,6053
DANVILLE,38481,8216
DUBOIS,13167,6240
EAST STROUDSBUR,14980,7244
EASTON,116350,6826
EPHRATA,23510,5647
ERIE,42857,6181
GREENSBURG,10425,5427
HERSHEY,28563,8643
JOHNSTOWN,15863,6220
LANCASTER,18479,6225
LANGHORNE,40933,7512
LEWISBURG,13646,5388
NORRISTOWN,46516,6942
PAOLI,20143,6358
PHILADELPHIA,55443,9160
PITTSBURGH,32096,6845
POTTSVILLE,10625,5274
READING,20687,6895
SCRANTON,19486,5876
SELLERSVILLE,39160,5990
STATE COLLEGE,16022,5209
UPLAND,77177,7470
WEST CHESTER,20250,5986
WILKES BARRE,32646,6387
WILKES-BARRE,34978,5896
WILLIAMSPORT,25912,6051
WYNNEWOOD,22139,7098
YORK,16808,7826
