city,avgCoveredCharges,averagePayments
ABINGTON,28155,4408
ALLENTOWN,16226,4392
ALTOONA,8556,3612
BETHLEHEM,18690,4272
BRYN MAWR,23792,3942
CHAMBERSBURG,9054,4011
DARBY,23162,5750
DOYLESTOWN,20585,3890
EAST STROUDSBUR,17766,4705
EASTON,19232,4320
GREENSBURG,8242,3775
HERSHEY,12974,5819
JOHNSTOWN,7851,4216
LANCASTER,12468,3980
LANGHORNE,23413,3899
LANSDALE,19654,3482
LEBANON,16664,4043
MEADOWBROOK,33716,4095
MEADVILLE,7998,3942
MONROEVILLE,11616,3678
NORRISTOWN,72104,4832
PHILADELPHIA,32006,6050
PHOENIXVILLE,32250,3894
PITTSBURGH,19866,4765
POTTSVILLE,8254,3887
READING,14973,4735
SCRANTON,13251,3887
SHARON,8657,4012
STATE COLLEGE,12516,4324
UNIONTOWN,6280,3730
UPLAND,60281,5163
WEST CHESTER,13826,3787
WILKES-BARRE,14845,3916
WYNNEWOOD,20512,4940
YORK,7700,4641
