city,avgCoveredCharges,averagePayments
ABINGTON,33177,4532
ALLENTOWN,25872,5306
ALTOONA,11630,3931
BETHLEHEM,24778,4710
BRYN MAWR,27578,4556
BUTLER,9875,3666
CAMP HILL,11298,3642
CARLISLE,12616,3744
CHAMBERSBURG,13465,4312
DANVILLE,27576,6642
DARBY,28670,5985
DOYLESTOWN,16432,4355
EAST STROUDSBUR,18919,4963
EASTON,25098,4721
EPHRATA,13256,3920
ERIE,10256,4337
GREENSBURG,10446,3833
HARRISBURG,11993,5177
HAZLETON,12267,3714
HERSHEY,19087,7073
JOHNSTOWN,11272,4775
LANCASTER,14490,4079
LANGHORNE,20909,3981
LEBANON,12665,4108
MC KEESPORT,16343,6227
MEADOWBROOK,32706,4497
MEDIA,31439,4219
MONROEVILLE,11537,4064
NORRISTOWN,24108,5423
PAOLI,29819,4217
PHILADELPHIA,32830,5369
PITTSBURGH,19677,4990
READING,16871,4976
SCRANTON,16863,4165
SENECA,7397,3643
SHARON,12638,4475
UPLAND,59488,5247
WEST CHESTER,14268,4287
WILKES BARRE,18518,4362
WILKES-BARRE,15673,4110
WILLIAMSPORT,8045,4316
WYNNEWOOD,31347,5153
YORK,10077,5517
